,actual,cleared,data_year,offense,ori,state_abbr,agency_name,county_name
302,34,17,2017,aggravated-assault,NJ0201900,NJ,Union Township Police Department,UNION
303,2,0,2017,aggravated-assault,NJ0202000,NJ,Westfield Police Department,UNION
304,0,0,2017,aggravated-assault,NJ0202100,NJ,Winfield Township Police Department,UNION
305,0,0,2017,aggravated-assault,NJ0202400,NJ,Kean University,UNION
306,27,12,2017,aggravated-assault,NJ0209100,NJ,Park Police: Union County,UNION
307,4,0,2017,aggravated-assault,NJ020SP00,NJ,State Police: Union County,UNION
308,1,1,2017,aggravated-assault,NJ0210200,NJ,Alpha Police Department,WARREN
309,3,1,2017,aggravated-assault,NJ0210300,NJ,Belvidere Police Department,WARREN
310,0,0,2017,aggravated-assault,NJ0210400,NJ,Blairstown Township Police Department,WARREN
311,1,1,2017,aggravated-assault,NJ0210700,NJ,"Greenwich Township, Warren County Police Department",WARREN
312,2,2,2017,aggravated-assault,NJ0210800,NJ,Hackettstown Police Department,WARREN
313,3,3,2017,aggravated-assault,NJ0211200,NJ,Independence Township Police Department,WARREN
314,1,1,2017,aggravated-assault,NJ0211500,NJ,Lopatcong Township Police Department,WARREN
315,2,2,2017,aggravated-assault,NJ0211600,NJ,"Mansfield Township, Warren County Police Department",WARREN
316,0,0,2017,aggravated-assault,NJ0211700,NJ,Oxford Township Police Department,WARREN
317,11,8,2017,aggravated-assault,NJ0211900,NJ,Phillipsburg Police Department,WARREN
318,0,0,2017,aggravated-assault,NJ0212000,NJ,Pohatcong Township Police Department,WARREN
319,3,3,2017,aggravated-assault,NJ0212100,NJ,Washington Police Department,WARREN
320,3,3,2017,aggravated-assault,NJ0130000,NJ,Monmouth County Sheriff's Office,MONMOUTH
321,0,0,2017,aggravated-assault,NJ0130100,NJ,Allenhurst Police Department,MONMOUTH
322,0,0,2017,aggravated-assault,NJ0130200,NJ,Allentown Police Department,MONMOUTH
323,114,46,2017,aggravated-assault,NJ0130300,NJ,Asbury Park Police Department,MONMOUTH
324,5,4,2017,aggravated-assault,NJ0130400,NJ,Colts Neck Township Police Department,MONMOUTH
325,1,2,2017,aggravated-assault,NJ0130500,NJ,Atlantic Highlands Police Department,MONMOUTH
326,0,0,2017,aggravated-assault,NJ0130600,NJ,Avon-by-the-Sea Police Department,MONMOUTH
327,5,3,2017,aggravated-assault,NJ0130700,NJ,Belmar Police Department,MONMOUTH
328,3,3,2017,aggravated-assault,NJ0130800,NJ,Bradley Beach Police Department,MONMOUTH
329,2,1,2017,aggravated-assault,NJ0130900,NJ,Brielle Police Department,MONMOUTH
330,2,2,2017,aggravated-assault,NJ0131000,NJ,Deal Police Department,MONMOUTH
331,14,8,2017,aggravated-assault,NJ0131100,NJ,Eatontown Police Department,MONMOUTH
332,8,7,2017,aggravated-assault,NJ0131200,NJ,Englishtown Police Department,MONMOUTH
333,0,0,2017,aggravated-assault,NJ0131300,NJ,Fair Haven Police Department,MONMOUTH
334,6,4,2017,aggravated-assault,NJ0131500,NJ,Freehold Police Department,MONMOUTH
335,32,9,2017,aggravated-assault,NJ0131600,NJ,Freehold Township Police Department,MONMOUTH
336,2,2,2017,aggravated-assault,NJ0131700,NJ,Highlands Police Department,MONMOUTH
337,5,5,2017,aggravated-assault,NJ0131800,NJ,Holmdel Township Police Department,MONMOUTH
338,21,20,2017,aggravated-assault,NJ0131900,NJ,Howell Township Police Department,MONMOUTH
339,0,0,2017,aggravated-assault,NJ0132000,NJ,Interlaken Police Department,MONMOUTH
340,9,7,2017,aggravated-assault,NJ0040500,NJ,Berlin Police Department,CAMDEN
341,5,3,2017,aggravated-assault,NJ0040600,NJ,Berlin Township Police Department,CAMDEN
342,9,9,2017,aggravated-assault,NJ0040700,NJ,Brooklawn Police Department,CAMDEN
343,954,421,2017,aggravated-assault,NJ0040800,NJ,Camden County Police Department,CAMDEN
344,2,1,2017,aggravated-assault,NJ0040900,NJ,Chesilhurst Police Department,CAMDEN
345,8,6,2017,aggravated-assault,NJ0041000,NJ,Clementon Police Department,CAMDEN
346,10,8,2017,aggravated-assault,NJ0041100,NJ,Collingswood Police Department,CAMDEN
347,51,49,2017,aggravated-assault,NJ0041200,NJ,Cherry Hill Township Police Department,CAMDEN
348,1,1,2017,aggravated-assault,NJ0041300,NJ,Gibbsboro Police Department,CAMDEN
349,13,10,2017,aggravated-assault,NJ0041400,NJ,Gloucester City Police Department,CAMDEN
350,59,47,2017,aggravated-assault,NJ0041500,NJ,Gloucester Township Police Department,CAMDEN
351,7,5,2017,aggravated-assault,NJ0041600,NJ,Haddon Township Police Department,CAMDEN
352,2,2,2017,aggravated-assault,NJ0041700,NJ,Haddonfield Police Department,CAMDEN
353,2,2,2017,aggravated-assault,NJ0041800,NJ,Haddon Heights Police Department,CAMDEN
354,3,3,2017,aggravated-assault,NJ0041900,NJ,Hi-Nella Police Department,CAMDEN
355,0,0,2017,aggravated-assault,NJ0042000,NJ,Laurel Springs Police Department,CAMDEN
356,7,4,2017,aggravated-assault,NJ0042100,NJ,Lawnside Police Department,CAMDEN
357,56,38,2017,aggravated-assault,NJ0042200,NJ,Lindenwold Police Department,CAMDEN
358,4,4,2017,aggravated-assault,NJ0042300,NJ,Magnolia Police Department,CAMDEN
359,8,8,2017,aggravated-assault,NJ0042400,NJ,Merchantville Police Department,CAMDEN
360,78,40,2017,aggravated-assault,NJ0200900,NJ,Linden Police Department,UNION
361,1,0,2017,aggravated-assault,NJ0201000,NJ,Mountainside Police Department,UNION
362,0,0,2017,aggravated-assault,NJ0201100,NJ,New Providence Police Department,UNION
363,129,32,2017,aggravated-assault,NJ0201200,NJ,Plainfield Police Department,UNION
364,20,17,2017,aggravated-assault,NJ0201300,NJ,Rahway Police Department,UNION
365,18,16,2017,aggravated-assault,NJ0201400,NJ,Roselle Police Department,UNION
366,0,0,2017,aggravated-assault,NJ0201500,NJ,Roselle Park Police Department,UNION
367,6,1,2017,aggravated-assault,NJ0201600,NJ,Scotch Plains Township Police Department,UNION
368,5,4,2017,aggravated-assault,NJ0201700,NJ,Springfield Police Department,UNION
369,0,0,2017,aggravated-assault,NJ0201800,NJ,Summit Police Department,UNION
370,34,17,2017,aggravated-assault,NJ0201900,NJ,Union Township Police Department,UNION
371,2,0,2017,aggravated-assault,NJ0202000,NJ,Westfield Police Department,UNION
372,0,0,2017,aggravated-assault,NJ0202100,NJ,Winfield Township Police Department,UNION
373,0,0,2017,aggravated-assault,NJ0202400,NJ,Kean University,UNION
374,27,12,2017,aggravated-assault,NJ0209100,NJ,Park Police: Union County,UNION
375,4,0,2017,aggravated-assault,NJ020SP00,NJ,State Police: Union County,UNION
376,1,1,2017,aggravated-assault,NJ0210200,NJ,Alpha Police Department,WARREN
377,3,1,2017,aggravated-assault,NJ0210300,NJ,Belvidere Police Department,WARREN
378,0,0,2017,aggravated-assault,NJ0210400,NJ,Blairstown Township Police Department,WARREN
379,1,1,2017,aggravated-assault,NJ0210700,NJ,"Greenwich Township, Warren County Police Department",WARREN
380,1,1,2017,aggravated-assault,NJ0140200,NJ,Boonton Township Police Department,MORRIS
381,2,2,2017,aggravated-assault,NJ0140300,NJ,Butler Police Department,MORRIS
382,1,0,2017,aggravated-assault,NJ0140400,NJ,Chatham Police Department,MORRIS
383,0,0,2017,aggravated-assault,NJ0140500,NJ,Chatham Township Police Department,MORRIS
384,0,0,2017,aggravated-assault,NJ0140600,NJ,Chester Police Department,MORRIS
385,0,0,2017,aggravated-assault,NJ0140700,NJ,Chester Township Police Department,MORRIS
386,1,0,2017,aggravated-assault,NJ0140800,NJ,Denville Township Police Department,MORRIS
387,15,10,2017,aggravated-assault,NJ0140900,NJ,Dover Police Department,MORRIS
388,3,0,2017,aggravated-assault,NJ0141000,NJ,East Hanover Township Police Department,MORRIS
389,2,2,2017,aggravated-assault,NJ0141100,NJ,Florham Park Police Department,MORRIS
390,4,3,2017,aggravated-assault,NJ0141200,NJ,Hanover Township Police Department,MORRIS
391,0,0,2017,aggravated-assault,NJ0141300,NJ,Harding Township Police Department,MORRIS
392,4,9,2017,aggravated-assault,NJ0141400,NJ,Jefferson Township Police Department,MORRIS
393,5,4,2017,aggravated-assault,NJ0141500,NJ,Kinnelon Police Department,MORRIS
394,3,3,2017,aggravated-assault,NJ0141600,NJ,Lincoln Park Police Department,MORRIS
395,3,3,2017,aggravated-assault,NJ0141700,NJ,Madison Police Department,MORRIS
396,1,0,2017,aggravated-assault,NJ0141800,NJ,Mendham Police Department,MORRIS
397,0,0,2017,aggravated-assault,NJ0141900,NJ,Mendham Township Police Department,MORRIS
398,3,3,2017,aggravated-assault,NJ0142000,NJ,Mine Hill Township Police Department,MORRIS
399,1,0,2017,aggravated-assault,NJ0142100,NJ,Montville Township Police Department,MORRIS
400,687,316,2017,aggravated-assault,NJ0090600,NJ,Jersey City Police Department,HUDSON
401,29,18,2017,aggravated-assault,NJ0090700,NJ,Kearny Police Department,HUDSON
402,52,42,2017,aggravated-assault,NJ0090800,NJ,North Bergen Township Police Department,HUDSON
403,17,13,2017,aggravated-assault,NJ0090900,NJ,Secaucus Police Department,HUDSON
404,104,61,2017,aggravated-assault,NJ0091000,NJ,Union City Police Department,HUDSON
405,10,6,2017,aggravated-assault,NJ0091100,NJ,Weehawken Township Police Department,HUDSON
406,61,40,2017,aggravated-assault,NJ0091200,NJ,West New York Police Department,HUDSON
407,0,0,2017,aggravated-assault,NJ009149E,NJ,Stevens Institute of Technology,HUDSON
408,2,0,2017,aggravated-assault,NJ009SP00,NJ,State Police: Hudson County,HUDSON
409,0,0,2017,aggravated-assault,NJ0100400,NJ,Califon Police Department,HUNTERDON
410,1,1,2017,aggravated-assault,NJ0100500,NJ,Clinton Police Department,HUNTERDON
411,1,0,2017,aggravated-assault,NJ0100600,NJ,Clinton Township Police Department,HUNTERDON
412,1,1,2017,aggravated-assault,NJ0100700,NJ,Delaware Township Police Department,HUNTERDON
413,6,5,2017,aggravated-assault,NJ0100900,NJ,Flemington Police Department,HUNTERDON
414,0,0,2017,aggravated-assault,NJ0101000,NJ,"Franklin Township, Hunterdon County Police Department",HUNTERDON
415,1,0,2017,aggravated-assault,NJ0101100,NJ,Frenchtown Police Department,HUNTERDON
416,0,0,2017,aggravated-assault,NJ0101400,NJ,High Bridge Police Department,HUNTERDON
417,1,1,2017,aggravated-assault,NJ0101500,NJ,Holland Township Police Department,HUNTERDON
418,3,3,2017,aggravated-assault,NJ0101700,NJ,Lambertville Police Department,HUNTERDON
419,1,1,2017,aggravated-assault,NJ0101900,NJ,Lebanon Township Police Department,HUNTERDON
420,2,2,2017,aggravated-assault,NJ0041800,NJ,Haddon Heights Police Department,CAMDEN
421,3,3,2017,aggravated-assault,NJ0041900,NJ,Hi-Nella Police Department,CAMDEN
422,0,0,2017,aggravated-assault,NJ0042000,NJ,Laurel Springs Police Department,CAMDEN
423,7,4,2017,aggravated-assault,NJ0042100,NJ,Lawnside Police Department,CAMDEN
424,56,38,2017,aggravated-assault,NJ0042200,NJ,Lindenwold Police Department,CAMDEN
425,4,4,2017,aggravated-assault,NJ0042300,NJ,Magnolia Police Department,CAMDEN
426,8,8,2017,aggravated-assault,NJ0042400,NJ,Merchantville Police Department,CAMDEN
427,5,3,2017,aggravated-assault,NJ0042500,NJ,Mount Ephraim Police Department,CAMDEN
428,0,0,2017,aggravated-assault,NJ0042600,NJ,Oaklyn Police Department,CAMDEN
429,51,37,2017,aggravated-assault,NJ0042700,NJ,Pennsauken Township Police Department,CAMDEN
430,22,11,2017,aggravated-assault,NJ0042800,NJ,Pine Hill Police Department,CAMDEN
431,4,3,2017,aggravated-assault,NJ0043000,NJ,Runnemede Police Department,CAMDEN
432,3,3,2017,aggravated-assault,NJ0043100,NJ,Somerdale Police Department,CAMDEN
433,5,4,2017,aggravated-assault,NJ0043200,NJ,Stratford Police Department,CAMDEN
434,1,0,2017,aggravated-assault,NJ0043300,NJ,Tavistock Police Department,CAMDEN
435,39,24,2017,aggravated-assault,NJ0043400,NJ,Voorhees Township Police Department,CAMDEN
436,2,1,2017,aggravated-assault,NJ0043500,NJ,Waterford Township Police Department,CAMDEN
437,19,17,2017,aggravated-assault,NJ0043600,NJ,Winslow Township Police Department,CAMDEN
438,5,0,2017,aggravated-assault,NJ0043700,NJ,Woodlynne Police Department,CAMDEN
439,2,1,2017,aggravated-assault,NJ0043900,NJ,Rutgers University: Camden,CAMDEN
440,0,0,2017,aggravated-assault,NJ0024100,NJ,Norwood Police Department,BERGEN
441,7,6,2017,aggravated-assault,NJ0024200,NJ,Oakland Police Department,BERGEN
442,0,0,2017,aggravated-assault,NJ0024300,NJ,Old Tappan Police Department,BERGEN
443,1,1,2017,aggravated-assault,NJ0024400,NJ,Oradell Police Department,BERGEN
444,9,8,2017,aggravated-assault,NJ0024500,NJ,Palisades Park Police Department,BERGEN
445,6,5,2017,aggravated-assault,NJ0024600,NJ,Paramus Police Department,BERGEN
446,1,0,2017,aggravated-assault,NJ0024700,NJ,Park Ridge Police Department,BERGEN
447,3,3,2017,aggravated-assault,NJ0024800,NJ,Ramsey Police Department,BERGEN
448,1,1,2017,aggravated-assault,NJ0024900,NJ,Ridgefield Police Department,BERGEN
449,7,8,2017,aggravated-assault,NJ0025000,NJ,Ridgefield Park Police Department,BERGEN
450,4,2,2017,aggravated-assault,NJ0025100,NJ,Ridgewood Police Department,BERGEN
451,0,0,2017,aggravated-assault,NJ0025200,NJ,River Edge Police Department,BERGEN
452,0,0,2017,aggravated-assault,NJ0025300,NJ,River Vale Township Police Department,BERGEN
453,1,0,2017,aggravated-assault,NJ0025400,NJ,Rochelle Park Township Police Department,BERGEN
454,2,2,2017,aggravated-assault,NJ0025500,NJ,Rockleigh Police Department,BERGEN
455,4,4,2017,aggravated-assault,NJ0025600,NJ,Rutherford Police Department,BERGEN
456,6,6,2017,aggravated-assault,NJ0025700,NJ,Saddle Brook Township Police Department,BERGEN
457,0,0,2017,aggravated-assault,NJ0025800,NJ,Saddle River Police Department,BERGEN
458,6,5,2017,aggravated-assault,NJ0025900,NJ,South Hackensack Township Police Department,BERGEN
459,29,19,2017,aggravated-assault,NJ0026000,NJ,Teaneck Township Police Department,BERGEN
460,12,7,2017,aggravated-assault,NJNYPOA00,NJ,Port Authority of New York and New Jersey,N/A
461,1,0,2017,aggravated-assault,NJ0010000,NJ,Atlantic County Sheriff's Office,ATLANTIC
462,3,3,2017,aggravated-assault,NJ0010100,NJ,Absecon Police Department,ATLANTIC
463,161,44,2017,aggravated-assault,NJ0010200,NJ,Atlantic City Police Department,ATLANTIC
464,2,2,2017,aggravated-assault,NJ0010300,NJ,Brigantine Police Department,ATLANTIC
465,7,3,2017,aggravated-assault,NJ0010400,NJ,Buena Police Department,ATLANTIC
466,7,4,2017,aggravated-assault,NJ0010700,NJ,Egg Harbor City Police Department,ATLANTIC
467,40,35,2017,aggravated-assault,NJ0010800,NJ,Egg Harbor Township Police Department,ATLANTIC
468,58,31,2017,aggravated-assault,NJ0011100,NJ,Galloway Township Police Department,ATLANTIC
469,22,14,2017,aggravated-assault,NJ0011200,NJ,"Hamilton Township, Atlantic County Police Department",ATLANTIC
470,14,11,2017,aggravated-assault,NJ0011300,NJ,Hammonton Police Department,ATLANTIC
471,1,1,2017,aggravated-assault,NJ0011400,NJ,Linwood Police Department,ATLANTIC
472,2,1,2017,aggravated-assault,NJ0011500,NJ,Longport Police Department,ATLANTIC
473,3,3,2017,aggravated-assault,NJ0011600,NJ,Margate City Police Department,ATLANTIC
474,3,3,2017,aggravated-assault,NJ0011700,NJ,Mullica Township Police Department,ATLANTIC
475,0,0,2017,aggravated-assault,NJ0011800,NJ,Northfield Police Department,ATLANTIC
476,61,26,2017,aggravated-assault,NJ0011900,NJ,Pleasantville Police Department,ATLANTIC
477,13,5,2017,aggravated-assault,NJ0012100,NJ,Somers Point Police Department,ATLANTIC
478,2,2,2017,aggravated-assault,NJ0012200,NJ,Ventnor City Police Department,ATLANTIC
479,0,0,2017,aggravated-assault,NJ0012400,NJ,Stockton University,ATLANTIC
480,1,1,2017,aggravated-assault,NJ0191900,NJ,Stanhope Police Department,SUSSEX
481,8,6,2017,aggravated-assault,NJ0192200,NJ,Vernon Township Police Department,SUSSEX
482,14,5,2017,aggravated-assault,NJ019SP00,NJ,State Police: Sussex County,SUSSEX
483,1,0,2017,aggravated-assault,NJ0200100,NJ,Berkeley Heights Township Police Department,UNION
484,1,0,2017,aggravated-assault,NJ0200200,NJ,Clark Township Police Department,UNION
485,2,1,2017,aggravated-assault,NJ0200300,NJ,Cranford Township Police Department,UNION
486,465,108,2017,aggravated-assault,NJ0200400,NJ,Elizabeth Police Department,UNION
487,0,0,2017,aggravated-assault,NJ0200500,NJ,Fanwood Police Department,UNION
488,0,0,2017,aggravated-assault,NJ0200600,NJ,Garwood Police Department,UNION
489,18,5,2017,aggravated-assault,NJ0200700,NJ,Hillside Township Police Department,UNION
490,4,4,2017,aggravated-assault,NJ0200800,NJ,Kenilworth Police Department,UNION
491,78,40,2017,aggravated-assault,NJ0200900,NJ,Linden Police Department,UNION
492,1,0,2017,aggravated-assault,NJ0201000,NJ,Mountainside Police Department,UNION
493,0,0,2017,aggravated-assault,NJ0201100,NJ,New Providence Police Department,UNION
494,129,32,2017,aggravated-assault,NJ0201200,NJ,Plainfield Police Department,UNION
495,20,17,2017,aggravated-assault,NJ0201300,NJ,Rahway Police Department,UNION
496,18,16,2017,aggravated-assault,NJ0201400,NJ,Roselle Police Department,UNION
497,0,0,2017,aggravated-assault,NJ0201500,NJ,Roselle Park Police Department,UNION
498,6,1,2017,aggravated-assault,NJ0201600,NJ,Scotch Plains Township Police Department,UNION
499,5,4,2017,aggravated-assault,NJ0201700,NJ,Springfield Police Department,UNION
500,1,0,2017,aggravated-assault,NJ0180900,NJ,Green Brook Township Police Department,SOMERSET
501,2,2,2017,aggravated-assault,NJ0181000,NJ,Hillsborough Township Police Department,SOMERSET
502,4,2,2017,aggravated-assault,NJ0181100,NJ,Manville Police Department,SOMERSET
503,6,1,2017,aggravated-assault,NJ0181300,NJ,Montgomery Township Police Department,SOMERSET
504,16,12,2017,aggravated-assault,NJ0181400,NJ,North Plainfield Police Department,SOMERSET
505,3,2,2017,aggravated-assault,NJ0181500,NJ,Peapack and Gladstone Police Department,SOMERSET
506,3,3,2017,aggravated-assault,NJ0181600,NJ,Raritan Police Department,SOMERSET
507,7,6,2017,aggravated-assault,NJ0181800,NJ,Somerville Police Department,SOMERSET
508,2,2,2017,aggravated-assault,NJ0181900,NJ,South Bound Brook Police Department,SOMERSET
509,1,1,2017,aggravated-assault,NJ0182000,NJ,Warren Township Police Department,SOMERSET
510,0,0,2017,aggravated-assault,NJ0182100,NJ,Watchung Police Department,SOMERSET
511,1,0,2017,aggravated-assault,NJ018SP00,NJ,State Police: Somerset County,SOMERSET
512,1,1,2017,aggravated-assault,NJ0190200,NJ,Andover Township Police Department,SUSSEX
513,5,1,2017,aggravated-assault,NJ0190400,NJ,Byram Township Police Department,SUSSEX
514,2,2,2017,aggravated-assault,NJ0190600,NJ,Franklin Police Department,SUSSEX
515,2,1,2017,aggravated-assault,NJ0190900,NJ,Hamburg Police Department,SUSSEX
516,1,1,2017,aggravated-assault,NJ0191100,NJ,Hardyston Township Police Department,SUSSEX
517,8,10,2017,aggravated-assault,NJ0191200,NJ,Hopatcong Police Department,SUSSEX
518,5,2,2017,aggravated-assault,NJ0191500,NJ,Newton Police Department,SUSSEX
519,0,0,2017,aggravated-assault,NJ0191600,NJ,Ogdensburg Police Department,SUSSEX
520,14,12,2017,aggravated-assault,NJ0180600,NJ,Bridgewater Township Police Department,SOMERSET
521,0,0,2017,aggravated-assault,NJ0180700,NJ,Far Hills Police Department,SOMERSET
522,18,4,2017,aggravated-assault,NJ0180800,NJ,"Franklin Township, Somerset County Police Department",SOMERSET
523,1,0,2017,aggravated-assault,NJ0180900,NJ,Green Brook Township Police Department,SOMERSET
524,2,2,2017,aggravated-assault,NJ0181000,NJ,Hillsborough Township Police Department,SOMERSET
525,4,2,2017,aggravated-assault,NJ0181100,NJ,Manville Police Department,SOMERSET
526,6,1,2017,aggravated-assault,NJ0181300,NJ,Montgomery Township Police Department,SOMERSET
527,16,12,2017,aggravated-assault,NJ0181400,NJ,North Plainfield Police Department,SOMERSET
528,3,2,2017,aggravated-assault,NJ0181500,NJ,Peapack and Gladstone Police Department,SOMERSET
